id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,tik_freq,use_less_than_2GB,use_2GB_to_4GB,marriage_status,number_child,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
13927,최경수,Other,24,Unknown,Sales & Related,571200000.0,Single_0,Korea,032-852-8109,interior decoration designer,0,7,8,7,0,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,22,2,2,1.0,1,SOCIALMEDIAGOLD
11576,Sarah Murray,Female,24,Unknown,Sales & Related,333600000.0,Single_0,Us,2308803839,Chartered certified accountant,0,8,6,6,0,Single,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,20,1,1,1.0,1,DATACALL
1914,Ashley Johns MD,Female,21,Unknown,Sales & Related,382500000.0,Single_0,England,(465)882-7809x08512,Financial controller,0,5,8,5,0,Single,0,Visit,Alone,Sunny,16:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
15232,Renee Gonzalez,Female,23,Unknown,Sales & Related,561600000.0,Single_0,England,649.561.2702x800,"Psychologist, prison and probation services",0,8,8,4,0,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,0,4,4,1.0,1,DATACALL
2636,Victoria Williams,Female,25,Unknown,Sales & Related,376800000.0,Single_0,Australia,-13624,Retail banker,0,7,6,7,0,Single,0,Work,Alone,Sunny,06:00,1,0,0,1,0,20,2,2,1.0,1,SOCIALMEDIAGOLD
13277,노은주,Other,21,Unknown,Sales & Related,415200000.0,Single_0,Korea,062-684-7922,landscape engineer,0,8,5,7,0,Single,0,Work,Alone,Sunny,07:00,1,0,0,0,1,20,1,1,0.0,0,Unknown
4473,孟玉华,Female,28,Bachelor,Healthcare Practitioners & Technical,8022500000.0,Married_0,China,15914342559,Sales Administrative Assistant,0,2,2,8,0,Married,0,Travel,Alone,Sunny,13:00,1,0,0,0,1,0,2,2,1.0,1,DATASILVER
11657,Karen Osborne,Female,29,Bachelor,Healthcare Practitioners & Technical,3876000000.0,Married_0,Australia,3195-5450,Banker,0,2,2,8,0,Married,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,0,1,1,1.0,1,SOCIALMEDIA
16092,Lindsay Rodriguez,Female,30,Bachelor,Healthcare Practitioners & Technical,5352500000.0,Married_0,Us,001-638-312-0974x00310,Equality and diversity officer,0,2,1,8,0,Married,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,4,4,0.0,0,Unknown
14419,Univ.Prof. Hedda Preiß,Female,29,Bachelor,Healthcare Practitioners & Technical,6072500000.0,Married_0,Denmark,+49(0) 525800053,Artist,0,2,3,8,1,Married,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,1,1,0.0,0,Unknown
6625,霍阳,Female,28,Bachelor,Healthcare Practitioners & Technical,12147500000.0,Married_0,China,14552771024,Real estate investment analysis,0,3,3,7,1,Married,0,Travel,Friends,Sunny,15:00,0,1,0,0,1,0,4,4,1.0,1,DATASILVER
16574,Rose Wang,Female,28,Bachelor,Healthcare Practitioners & Technical,8385000000.0,Married_0,Us,(459)226-1871,"Engineer, manufacturing systems",0,3,1,8,0,Married,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIAGOLD
14316,Jennifer Stokes,Female,26,Bachelor,Healthcare Practitioners & Technical,7012800000.0,Married_0,Us,+1-890-604-7068x016,Technical author,0,2,1,6,1,Married,0,Travel,Family,Sunny,10:00,1,0,0,0,1,0,3,3,0.0,0,Unknown
15848,栾琳,Female,29,Bachelor,Healthcare Practitioners & Technical,12110000000.0,Married_0,China,18765673167,reservation clerk,0,1,3,6,1,Married,0,Travel,Family,Sunny,09:00,0,1,0,0,1,0,1,1,1.0,1,SOCIALMEDIA
16656,Nicholas Jones,Other,27,Bachelor,Healthcare Practitioners & Technical,9441600000.0,Married_0,Us,+1-794-800-4709x8388,"Psychologist, prison and probation services",0,3,1,8,0,Married,0,Travel,Family,Sunny,18:00,1,0,0,0,1,12,3,3,1.0,1,DATASILVER
6145,Jennifer Adams,Female,27,Bachelor,Healthcare Practitioners & Technical,2964000000.0,Married_0,Us,901.809.9118x2133,Environmental education officer,0,2,1,6,1,Married,0,Travel,Family,Sunny,15:00,0,1,0,0,1,10,4,4,2.0,2,"DATACALL, SOCIALMEDIAGOLD"
10689,Jennifer Mathis,Female,30,Bachelor,Healthcare Practitioners & Technical,2690000000.0,Married_0,Us,640-932-3287x1304,Technical sales engineer,0,1,1,5,0,Married,0,Visit,Alone,Sunny,15:00,1,0,0,1,0,0,2,2,1.0,1,DATACALL
8689,James Shields,Male,68,Bachelor,Computer & Mathematical,1932500000.0,Single_0,Us,(707)630-6211,English as a second language teacher,1,0,1,6,3,Single,0,Travel,Alone,Sunny,13:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
12546,Григорьев Пантелеймон Матвеевич,Male,66,Bachelor,Computer & Mathematical,2090000000.0,Single_0,Russia,86110389308,Радиолог,2,0,2,8,3,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,15,2,2,1.0,1,DATACALL
9279,Matthew Brown,Male,58,Bachelor,Computer & Mathematical,2056800000.0,Single_0,England,832.248.6705x5326,Research scientist (life sciences),1,0,1,5,1,Single,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,0,4,3,1.0,1,SOCIALMEDIAGOLD
17402,Kevin Hernandez,Male,67,Bachelor,Computer & Mathematical,1881600000.0,Single_0,England,+1-976-712-6179x405,Psychiatrist,2,0,1,8,3,Single,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,4,3,1.0,1,DATASILVER
19991,Devin Hicks,Male,76,Bachelor,Computer & Mathematical,1951200000.0,Single_0,England,527.625.4316x70540,Chemical engineer,2,0,2,4,1,Single,0,Travel,Friends,Sunny,16:00,0,1,0,0,1,9,3,3,1.0,1,DATASILVER
18323,Mr. Ryan Lawrence,Male,51,Bachelor,Computer & Mathematical,2037500000.0,Single_0,Us,797-550-8258x2387,Drilling engineer,3,0,2,5,1,Single,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
13872,中村 直樹,Male,53,Bachelor,Computer & Mathematical,2050000000.0,Single_0,Japan,070-6783-9513,YouTuber,2,0,1,5,1,Single,0,Visit,Alone,Sunny,18:00,1,0,0,1,0,0,5,4,1.0,1,DATACALL
10143,Joe Walker,Male,54,Bachelor,Computer & Mathematical,1912500000.0,Single_0,England,001-684-319-2163,Archivist,2,0,1,6,3,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,0,5,4,1.0,1,DATACALL
2030,Pietro Pinto,Male,77,Bachelor,Computer & Mathematical,1915000000.0,Single_0,Brazil,+55 (021) 2715-0190,Endodontist,2,0,1,8,1,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,0,5,4,1.0,1,SOCIALMEDIAGOLD
6405,Seth Perry,Male,60,Bachelor,Computer & Mathematical,2095200000.0,Single_0,England,468.928.7394x081,Town planner,2,0,2,5,3,Single,0,Work,Alone,Sunny,07:00,1,0,0,0,1,12,3,2,1.0,1,DATASILVER
8372,Debbie Shepherd,Other,27,Bachelor,Arts Design Entertainment Sports & Media,583200000.0,Single_0,England,(512)706-9471,Clinical molecular geneticist,0,0,3,1,1,Single,0,Travel,Alone,Sunny,11:00,1,0,0,0,1,0,2,2,1.0,1,DATASILVER
3080,Michelle Wagner,Female,29,Bachelor,Arts Design Entertainment Sports & Media,549600000.0,Single_0,Us,275.922.9494x202,"Therapist, art",0,0,3,1,0,Single,0,Travel,Friends,Sunny,10:00,0,1,0,0,1,4,1,1,1.0,1,SOCIALMEDIAGOLD
18692,Valerie Renner,Female,28,Bachelor,Arts Design Entertainment Sports & Media,605000000.0,Single_0,Denmark,6490244054,Electronics engineer,0,0,1,1,1,Single,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,3,1,1,1.0,1,DATASILVER
11301,Sharon Black,Female,27,Bachelor,Arts Design Entertainment Sports & Media,330000000.0,Single_0,England,+1-422-588-2149x16181,Engineering geologist,0,0,1,0,0,Single,0,Travel,Friends,Sunny,14:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
5719,Рожкова Светлана Константиновна,Female,27,Bachelor,Arts Design Entertainment Sports & Media,388800000.0,Single_0,Russia,+7 946 263 63 13,Weapons operator,0,0,3,1,1,Single,0,Work,Alone,Sunny,07:00,0,1,0,0,1,5,2,2,0.0,0,Unknown
12556,Jordan Ewing,Female,27,Bachelor,Arts Design Entertainment Sports & Media,417600000.0,Single_0,Australia,0468-154-190,Tourism officer,0,0,2,0,0,Single,0,Work,Alone,Sunny,06:00,1,0,0,1,0,0,5,4,1.0,1,SOCIALMEDIAGOLD
9686,Владимир Дмитриевич Филиппов,Male,29,Bachelor,Computer & Mathematical,742500000.0,Married_1,Russia,+7 012 702 9800,Diplomacy,1,2,3,2,1,Married,1,Travel,Alone,Sunny,13:00,1,0,0,0,1,9,2,2,1.0,1,DATASILVER
6012,Raymond Mills,Male,27,Bachelor,Computer & Mathematical,695000000.0,Married_1,Australia,0402-618-848,Bonds trader,0,2,3,2,2,Married,1,Travel,Friends,Sunny,08:00,1,0,0,0,1,0,5,5,1.0,1,SOCIALMEDIA
7614,Jeffrey Harris,Male,27,Bachelor,Computer & Mathematical,815000000.0,Married_2,Us,800-776-5892,Child psychotherapist,1,2,2,3,1,Married,2,Travel,Friends,Sunny,10:00,0,1,0,0,1,0,5,5,1.0,1,SOCIALMEDIAGOLD
4386,Thomas Smith,Male,27,Bachelor,Computer & Mathematical,690000000.0,Married_1,England,996-321-8987x30766,Building services engineer,0,2,2,2,1,Married,1,Travel,Friends,Sunny,13:00,0,1,0,0,1,7,5,5,1.0,1,SOCIALMEDIA
7216,Корнилов Рубен Бориславович,Male,30,Bachelor,Computer & Mathematical,852000000.0,Married_1,Russia,81421112642,Web programmer,0,2,2,2,2,Married,1,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,4,3,1.0,1,DATASILVER
4157,中村 香織,Other,29,Bachelor,Computer & Mathematical,845000000.0,Married_1,Japan,080-1184-4821,script writer,1,3,2,3,3,Married,1,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
8365,Christopher Robinson,Male,26,Bachelor,Computer & Mathematical,820800000.0,Married_1,England,8734986665,Dealer,0,1,3,3,1,Married,1,Travel,Family,Sunny,08:00,0,1,0,0,1,0,4,4,1.0,1,SOCIALMEDIAGOLD
2666,John Beard,Male,26,Bachelor,Computer & Mathematical,935000000.0,Married_2,England,+1-917-558-3273x5149,Health and safety adviser,0,3,2,1,2,Married,2,Travel,Family,Sunny,09:00,0,1,0,0,1,8,1,1,1.0,1,DATACALL
17661,Daniel Webster,Male,26,Bachelor,Computer & Mathematical,883200000.0,Married_3,England,966.908.3347,Warden/ranger,1,2,1,3,3,Married,3,Travel,Family,Sunny,13:00,1,0,0,0,1,0,5,4,1.0,1,DATASILVER
13958,Andrew Smith,Male,27,Bachelor,Computer & Mathematical,775200000.0,Married_2,Us,5257943769,Podiatrist,1,1,1,3,1,Married,2,Travel,Family,Sunny,00:00,0,1,0,0,1,1,5,4,1.0,1,DATASILVER
13868,Shane Gonzales,Male,28,Bachelor,Computer & Mathematical,710000000.0,Married_2,Us,001-761-369-0323x110,Building control surveyor,1,1,1,1,3,Married,2,Visit,Alone,Sunny,18:00,1,0,0,1,0,1,3,2,1.0,1,DATACALL
8966,Robert Scott,Other,27,Bachelor,Computer & Mathematical,925000000.0,Married_1,Us,(875)217-5508,Copy,1,3,2,2,3,Married,1,Visit,Alone,Sunny,15:00,0,1,0,0,1,11,2,1,1.0,1,DATAGOLD
11377,김주원,Male,28,Bachelor,Computer & Mathematical,840000000.0,Married_2,Korea,017-724-6742,Natural Science Testing Institute,1,1,3,3,1,Married,2,Work,Alone,Sunny,06:00,0,1,0,0,1,9,4,3,1.0,1,DATAGOLD
5222,José Pedro Peixoto,Male,30,Bachelor,Computer & Mathematical,695000000.0,Married_1,Brazil,71 7316-3914,Weaver,0,3,3,1,2,Married,1,Work,Alone,Sunny,06:00,1,0,0,1,0,0,3,3,1.0,1,SOCIALMEDIAGOLD
11853,Patrick Lopez,Male,28,Bachelor,Computer & Mathematical,647500000.0,Married_1,England,437.522.6723,"Journalist, newspaper",1,3,1,1,2,Married,1,Work,Alone,Sunny,07:00,1,0,0,0,1,8,2,2,1.0,1,DATASILVER
14635,April Rogers,Female,21,Bachelor,Arts Design Entertainment Sports & Media,547200000.0,Single_0,Australia,03-4327-9951,Broadcast journalist,0,1,14,3,1,Single,0,Travel,Alone,Sunny,11:00,1,0,0,0,1,0,5,4,1.0,1,DATASILVER
9273,Erin Smith,Female,21,Bachelor,Arts Design Entertainment Sports & Media,527500000.0,Single_0,Us,(445)326-7034x9024,"Lighting technician, broadcasting/film/video",0,3,10,3,2,Single,0,Travel,Friends,Sunny,10:00,1,0,0,0,1,0,2,1,1.0,1,SOCIALMEDIA
18618,Nadeschda Roht,Other,25,Bachelor,Arts Design Entertainment Sports & Media,592500000.0,Single_0,Denmark,00104 87600,Florist,0,1,15,3,2,Single,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIAGOLD
5540,지미경,Female,24,Bachelor,Arts Design Entertainment Sports & Media,362500000.0,Single_0,Korea,016-149-3043,Insurance and Finance Manager,0,2,11,3,3,Single,0,Travel,Friends,Sunny,12:00,1,0,0,0,1,19,2,2,1.0,1,SOCIALMEDIA
2584,橋本 さゆり,Female,21,Bachelor,Arts Design Entertainment Sports & Media,325000000.0,Single_0,Japan,070-0106-7714,アニメーター,0,3,16,3,1,Single,0,Travel,Friends,Sunny,13:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIA
5965,Olívia Cavalcante,Female,21,Bachelor,Arts Design Entertainment Sports & Media,592500000.0,Single_0,Brazil,+55 31 6869 5411,Geologist,0,2,18,2,3,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,0,4,4,1.0,1,SOCIALMEDIA
10877,Ana Vitória Monteiro,Female,25,Bachelor,Arts Design Entertainment Sports & Media,430000000.0,Single_0,Brazil,(071) 8394 0520,Attendant,0,3,21,3,2,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,29,3,3,1.0,1,DATASILVER
16617,佐藤 結衣,Female,24,Bachelor,Arts Design Entertainment Sports & Media,369600000.0,Single_0,Japan,08-7088-2803,script writer,0,1,14,2,3,Single,0,Travel,Friends,Sunny,17:00,1,0,0,0,1,20,4,4,2.0,2,"SOCIALMEDIA, DATACALL"
14372,Julie Cabrera,Female,21,Bachelor,Arts Design Entertainment Sports & Media,592800000.0,Single_0,England,001-376-576-6690x537,"Engineer, manufacturing",0,1,12,2,3,Single,0,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,1,1,1.0,1,DATASILVER
5885,Регина Григорьевна Зайцева,Female,24,Bachelor,Arts Design Entertainment Sports & Media,388800000.0,Single_0,Russia,87843970115,Stock broker,0,3,9,3,1,Single,0,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,3,2,1.0,1,SOCIALMEDIA
16108,冯龙,Female,23,Bachelor,Arts Design Entertainment Sports & Media,456000000.0,Single_0,China,15102357547,production supervisor,0,3,22,3,2,Single,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,5,4,1.0,1,SOCIALMEDIAGOLD
3044,Афанасьева Светлана Натановна,Female,23,Bachelor,Arts Design Entertainment Sports & Media,337500000.0,Single_0,Russia,75786177049,Deafologist,0,2,16,3,3,Single,0,Travel,Alone,Sunny,08:00,1,0,0,0,1,0,2,2,1.0,1,SOCIALMEDIA
10447,Alyssa Chambers,Female,24,Bachelor,Arts Design Entertainment Sports & Media,545000000.0,Single_0,Australia,02-6949-7013,Customer service manager,0,2,9,3,3,Single,0,Visit,Alone,Sunny,18:00,0,1,0,0,1,0,3,3,1.0,1,DATAGOLD
1523,加藤 美加子,Female,21,Bachelor,Arts Design Entertainment Sports & Media,542500000.0,Single_0,Japan,090-0221-0682,farmer,0,1,18,1,3,Single,0,Visit,Alone,Sunny,18:00,1,0,0,0,1,23,2,2,0.0,0,Unknown
8780,Michelle Andersen,Female,24,Bachelor,Arts Design Entertainment Sports & Media,422500000.0,Single_0,Australia,8780 5305,"Journalist, magazine",0,3,11,3,3,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,0,4,4,2.0,2,"SOCIALMEDIAGOLD, DATACALL"
1083,Gabrielle Smith,Female,21,Bachelor,Arts Design Entertainment Sports & Media,393600000.0,Single_0,Us,288-351-3305x086,Technical author,0,3,20,3,1,Single,0,Work,Alone,Sunny,07:00,1,0,0,0,1,0,5,4,1.0,1,DATASILVER
16961,Ершов Ерофей Жоресович,Male,39,Bachelor,Business & Financial,11907500000.0,Single_0,Russia,+7 121 903 80 42,Scotnik,1,3,19,23,1,Single,0,Travel,Alone,Sunny,14:00,1,0,0,0,1,47,1,1,0.0,0,Unknown
12489,Christopher Patton,Male,38,Bachelor,Business & Financial,6432500000.0,Single_0,Us,(943)816-9750,Youth worker,1,2,13,20,1,Single,0,Travel,Friends,Sunny,08:00,1,0,0,0,1,37,5,4,1.0,1,DATACALL
7952,Donald Woodard DVM,Male,37,Bachelor,Business & Financial,5942400000.0,Single_0,Us,001-801-843-7692,Medical sales representative,1,2,20,11,1,Single,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
3435,Pedro Miguel da Costa,Male,37,Bachelor,Business & Financial,6230400000.0,Single_0,Brazil,+55 (071) 8849 6384,Nurse,0,3,20,19,1,Single,0,Travel,Friends,Sunny,00:00,0,1,0,0,1,43,3,3,2.0,2,"DATASILVER, DATAGOLD"
9995,福田 篤司,Other,39,Bachelor,Business & Financial,9043200000.0,Single_0,Japan,080-6745-8450,cartoonist,0,3,10,17,3,Single,0,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,1,1,1.0,1,DATASILVER
13527,Mr. Kenneth Sanchez MD,Other,40,Bachelor,Business & Financial,8957500000.0,Single_0,Us,(921)794-4274,Armed forces training and education officer,0,2,18,23,1,Single,0,Travel,Friends,Sunny,12:00,0,1,0,0,1,0,3,3,0.0,0,Unknown
19271,Timothy Taylor,Male,38,Bachelor,Business & Financial,4106400000.0,Single_0,Us,(829)703-2225,Insurance broker,1,1,10,13,3,Single,0,Visit,Alone,Sunny,17:00,1,0,0,1,0,0,4,3,1.0,1,DATACALL
6030,Jeremy Zimmerman,Male,38,Bachelor,Business & Financial,4437600000.0,Single_0,Us,(462)229-6305,Corporate investment banker,1,3,11,13,2,Single,0,Visit,Alone,Sunny,16:00,0,1,0,0,1,30,5,4,1.0,1,DATAGOLD
7469,Елена Даниловна Копылова,Other,40,Bachelor,Business & Financial,12155000000.0,Single_0,Russia,+7 914 917 5578,Юрист,0,1,10,14,3,Single,0,Work,Alone,Sunny,06:00,0,0,1,0,1,28,2,2,0.0,0,Unknown
10394,Karl-Dieter Weiß,Male,38,Bachelor,Business & Financial,10116000000.0,Single_0,Denmark,+49(0)0264 19105,forester,0,1,16,14,1,Single,0,Work,Alone,Sunny,06:00,0,1,0,0,1,0,3,3,1.0,1,DATAGOLD
19707,Prof. Gilbert Reichmann,Male,40,Bachelor,Business & Financial,10022400000.0,Single_0,Denmark,(06444) 594291,IT specialist,1,3,12,17,3,Single,0,Work,Alone,Sunny,07:00,1,0,0,1,0,0,1,1,1.0,1,SOCIALMEDIAGOLD
1405,Luiz Henrique Rezende,Male,37,Bachelor,Business & Financial,5839200000.0,Single_0,Brazil,+55 31 3027 7886,Circus artist,1,1,23,19,2,Single,0,Work,Alone,Sunny,06:00,1,0,0,0,1,0,1,1,1.0,1,DATASILVER
15436,Joann Huff,Female,77,Masters,Education&Training&Library,9204000000.0,Married_1,Us,001-508-781-2619x8703,Haematologist,8,11,5,4,7,Married,1,Travel,Alone,Sunny,09:00,1,0,0,0,1,35,1,1,1.0,1,DATACALL
6666,Jill Silva,Female,69,Masters,Education&Training&Library,3707500000.0,Married_2,England,546.461.4332,Armed forces logistics/support/administrative officer,7,15,7,6,6,Married,2,Travel,Friends,Sunny,09:00,0,1,0,0,1,41,2,2,1.0,1,SOCIALMEDIA
2961,Diana Nunez,Female,57,Masters,Education&Training&Library,11910000000.0,Married_1,Us,8674989262,"Engineer, civil (consulting)",4,11,6,6,4,Married,1,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,3,2,1.0,1,DATASILVER
16170,Valerie Martin,Female,70,Masters,Education&Training&Library,5695200000.0,Married_2,Us,+1-234-495-6835x05379,Risk analyst,8,10,6,8,8,Married,2,Travel,Friends,Sunny,16:00,0,1,0,0,1,0,4,4,1.0,1,DATASILVER
14346,石川 春香,Female,77,Masters,Education&Training&Library,5380800000.0,Married_1,Japan,090-0933-5572,fortune teller,6,11,5,4,7,Married,1,Travel,Friends,Sunny,11:00,1,0,0,0,1,0,2,2,0.0,0,Unknown
11131,Kathy Nguyen,Female,77,Masters,Education&Training&Library,2971200000.0,Married_1,England,(631)504-9462x866,"Nurse, learning disability",5,13,6,4,7,Married,1,Travel,Family,Sunny,09:00,0,1,0,0,1,0,3,2,1.0,1,DATASILVER
3311,Агата Михайловна Красильникова,Female,75,Masters,Education&Training&Library,9145000000.0,Married_1,Russia,84260998880,Driver,8,9,5,7,7,Married,1,Travel,Family,Sunny,10:00,0,1,0,0,1,0,2,2,0.0,0,Unknown
2453,Jackie Combs,Female,56,Masters,Education&Training&Library,6057500000.0,Married_2,Us,771-627-7923x6013,Hospital doctor,6,17,4,7,6,Married,2,Travel,Family,Sunny,14:00,1,0,0,0,1,40,2,2,2.0,2,"DATASILVER, DATAGOLD"
19824,伊藤 陽子,Female,71,Masters,Education&Training&Library,7010400000.0,Married_1,Japan,070-0438-0603,fireworks master,7,11,4,8,6,Married,1,Travel,Family,Sunny,12:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
19518,Susan Marquez,Female,63,Masters,Education&Training&Library,8018400000.0,Married_2,England,837-259-7217,Clinical biochemist,7,15,4,4,4,Married,2,Travel,Family,Sunny,17:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
1226,Nina Smith MD,Female,56,Masters,Education&Training&Library,3945600000.0,Married_4,England,614.571.5604x68099,Water engineer,8,23,7,6,6,Married,4,Visit,Alone,Sunny,16:00,1,0,0,1,0,50,4,4,1.0,1,DATASILVER
5877,Elizabeth Morgan,Female,63,Masters,Education&Training&Library,3609600000.0,Married_1,England,+1-910-398-1814x721,Public affairs consultant,7,17,4,5,5,Married,1,Visit,Alone,Sunny,21:00,1,0,0,1,0,0,4,3,1.0,1,DATASILVER
7436,Ширяева Фаина Харитоновна,Female,73,Masters,Education&Training&Library,4707500000.0,Married_1,Russia,8 970 282 36 42,Юрист,8,14,4,8,7,Married,1,Work,Alone,Sunny,06:00,0,1,0,1,0,0,5,5,1.0,1,SOCIALMEDIA
18141,Darius Allen,Male,35,Bachelor,Management,2164800000.0,Married_0,England,657.589.2763x12016,Manufacturing systems engineer,3,8,2,17,22,Married,0,Travel,Alone,Sunny,10:00,1,0,0,0,1,52,5,4,2.0,2,"DATACALL, SOCIALMEDIAGOLD"
7522,钟想,Male,34,Bachelor,Management,2455000000.0,Married_0,China,15506972300,Insurance back office,2,8,3,9,22,Married,0,Travel,Friends,Sunny,08:00,0,1,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
2724,Abraham Ladeck,Male,33,Bachelor,Management,2131200000.0,Married_0,Denmark,06526 287160,Construction specialist,2,7,1,10,20,Married,0,Travel,Friends,Sunny,18:00,0,1,0,0,1,40,5,4,1.0,1,DATASILVER
17747,г-н Захаров Селиван Дмитриевич,Male,35,Bachelor,Management,2355000000.0,Married_0,Russia,+7 (352) 916-69-92,Gardener,2,4,3,12,12,Married,0,Travel,Friends,Sunny,00:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
10514,Henry Hart,Male,31,Bachelor,Management,2280000000.0,Married_0,Us,8533571394,Warehouse manager,2,5,1,21,11,Married,0,Travel,Family,Sunny,08:00,1,0,0,0,1,0,3,3,1.0,1,SOCIALMEDIA
6522,Jason Fitzgerald,Male,33,Bachelor,Management,2445000000.0,Married_0,Australia,+61.494.464.076,"Nurse, mental health",3,5,1,9,9,Married,0,Travel,Family,Sunny,10:00,0,1,0,0,1,0,4,3,1.0,1,SOCIALMEDIA
9974,Панкрат Феоктистович Поляков,Male,35,Bachelor,Management,2380800000.0,Married_0,Russia,+7 (871) 492-60-91,Theriologist,1,5,1,10,10,Married,0,Travel,Family,Sunny,12:00,1,0,0,0,1,27,1,1,0.0,0,Unknown
7344,朱畅,Male,34,Bachelor,Management,2196000000.0,Married_0,China,14705495492,shopping guide,3,8,1,17,13,Married,0,Travel,Family,Sunny,15:00,1,0,0,0,1,0,5,5,1.0,1,DATASILVER
12654,Daniel Bell,Male,35,Bachelor,Management,2383200000.0,Married_0,Us,4592637908,"Journalist, magazine",3,6,2,10,16,Married,0,Visit,Alone,Sunny,16:00,1,0,0,1,0,37,4,4,1.0,1,DATAGOLD
19302,张秀芳,Male,33,Bachelor,Management,2470000000.0,Married_0,China,18583591173,university professor,2,8,2,14,16,Married,0,Visit,Alone,Sunny,16:00,1,0,0,0,1,42,2,2,1.0,1,SOCIALMEDIA
7245,Regina Stiffel,Other,31,Bachelor,Management,2383200000.0,Married_0,Denmark,+49(0) 183996013,Fleischer,2,6,2,11,20,Married,0,Visit,Alone,Sunny,19:00,1,0,0,1,0,0,1,1,0.0,0,Unknown
8293,Prof. Jadwiga Peukert B.Sc.,Other,31,Bachelor,Management,2188800000.0,Married_0,Denmark,+49(0) 937429931,technician,2,7,3,23,19,Married,0,Work,Alone,Sunny,07:00,0,1,0,1,0,0,2,2,0.0,0,Unknown
9765,卫东,Male,33,Bachelor,Management,2322500000.0,Married_0,China,13895903305,Music/Art Teacher,1,5,3,18,16,Married,0,Work,Alone,Sunny,07:00,0,0,1,0,1,43,2,2,0.0,0,Unknown
18710,Jesse Pratt,Male,31,Bachelor,Management,2445000000.0,Married_0,Us,6879534299,Government social research officer,3,6,2,18,13,Married,0,Work,Alone,Sunny,06:00,1,0,0,1,0,0,1,1,1.0,1,SOCIALMEDIAGOLD
7316,Michael Mack,Other,34,Bachelor,Management,2310000000.0,Married_0,Us,785-392-5288,Private music teacher,3,7,3,13,19,Married,0,Work,Alone,Sunny,07:00,0,1,0,0,1,45,5,4,1.0,1,SOCIALMEDIA
7970,Vanessa Matthäi,Female,22,Unknown,Sales & Related,216000000.0,Married_0,Denmark,+49(0)2592 66661,Baker,0,0,7,5,1,Married,0,Travel,Friends,Sunny,11:00,0,1,0,0,1,0,5,4,1.0,1,DATASILVER
1236,Ana Liz da Conceição,Female,25,Unknown,Sales & Related,257500000.0,Married_0,Brazil,31 3625 3187,Beekeeper,0,0,5,4,1,Married,0,Travel,Friends,Sunny,17:00,0,1,0,0,1,0,4,3,1.0,1,DATASILVER
